corridor,period,t_min,observed_speed_mph,cbi_congestion_threshold_mph,observed_length_coverage,observed_valid_tmc_count,model_speed_mph,model_length_coverage,model_source_sample_count,cube_qvdf_speed_mph,cube_qvdf_length_coverage,cube_qvdf_source_sample_count,clock_time,speed_error_mph,cube_speed_error_mph,taplite_cube_speed_error_mph,absolute_percentage_error_pct,observed_congested,model_congested,cube_congested
VA110_SB,MD,735,46.286619,35.921046,1.000000,5.000000,48.063452,1.000000,3.000000,25.292183,1.000000,3.000000,12:15,1.776833,-20.994436,22.771269,3.838762,False,False,True
VA110_SB,MD,750,46.675813,35.921046,1.000000,5.000000,47.944722,1.000000,3.000000,29.315522,1.000000,3.000000,12:30,1.268909,-17.360292,18.629201,2.718558,False,False,True
VA110_SB,MD,765,46.998673,35.921046,1.000000,5.000000,47.829175,1.000000,3.000000,34.954924,1.000000,3.000000,12:45,0.830502,-12.043749,12.874251,1.767076,False,False,True
VA110_SB,MD,780,46.258984,35.921046,1.000000,5.000000,47.718702,1.000000,3.000000,40.986552,1.000000,3.000000,13:00,1.459718,-5.272432,6.732150,3.155534,False,False,False
VA110_SB,MD,795,46.158913,35.921046,1.000000,5.000000,47.615264,1.000000,3.000000,45.314592,1.000000,3.000000,13:15,1.456351,-0.844321,2.300672,3.155081,False,False,False
VA110_SB,MD,810,46.182860,35.921046,1.000000,5.000000,47.520888,1.000000,3.000000,48.036330,1.000000,3.000000,13:30,1.338027,1.853470,-0.515443,2.897237,False,False,False
VA110_SB,MD,825,46.345244,35.921046,1.000000,5.000000,47.437647,1.000000,3.000000,49.360304,1.000000,3.000000,13:45,1.092403,3.015060,-1.922657,2.357099,False,False,False
VA110_SB,MD,840,46.374225,35.921046,1.000000,5.000000,47.367653,1.000000,3.000000,49.270156,1.000000,3.000000,14:00,0.993429,2.895931,-1.902502,2.142201,False,False,False
VA110_SB,MD,855,46.256637,35.921046,1.000000,5.000000,47.313027,1.000000,3.000000,48.533129,1.000000,3.000000,14:15,1.056390,2.276492,-1.220102,2.283758,False,False,False
VA110_SB,MD,870,46.380157,35.921046,1.000000,5.000000,47.275871,1.000000,3.000000,47.808435,1.000000,3.000000,14:30,0.895714,1.428278,-0.532564,1.931245,False,False,False
VA110_SB,MD,885,46.666528,35.921046,1.000000,5.000000,47.258339,1.000000,3.000000,47.323622,1.000000,3.000000,14:45,0.591810,0.657094,-0.065284,1.268169,False,False,False
VA120_NB,MD,540,21.749020,31.500000,1.000000,16.000000,21.917084,1.000000,3.000000,21.950532,1.000000,3.000000,09:00,0.168064,0.201512,-0.033448,0.772742,True,True,True
VA120_NB,MD,555,22.397725,31.500000,1.000000,16.000000,22.130485,1.000000,3.000000,22.554857,1.000000,3.000000,09:15,-0.267240,0.157132,-0.424372,1.193157,True,True,True
VA120_NB,MD,570,23.018905,31.500000,1.000000,16.000000,22.139583,1.000000,3.000000,23.213471,1.000000,3.000000,09:30,-0.879323,0.194566,-1.073888,3.820002,True,True,True
VA120_NB,MD,585,23.486663,31.500000,1.000000,16.000000,22.151190,1.000000,3.000000,23.824880,1.000000,3.000000,09:45,-1.335473,0.338216,-1.673690,5.686091,True,True,True
VA120_NB,MD,600,23.943386,31.500000,1.000000,16.000000,22.164420,1.000000,3.000000,24.183623,1.000000,3.000000,10:00,-1.778965,0.240238,-2.019203,7.429882,True,True,True
VA120_NB,MD,615,23.883099,31.500000,1.000000,16.000000,22.178311,1.000000,3.000000,24.213506,1.000000,3.000000,10:15,-1.704788,0.330407,-2.035195,7.138051,True,True,True
VA120_NB,MD,630,23.948250,31.500000,1.000000,16.000000,22.191888,1.000000,3.000000,23.933237,1.000000,3.000000,10:30,-1.756361,-0.015013,-1.741348,7.333986,True,True,True
VA120_NB,MD,645,23.818176,31.500000,1.000000,16.000000,22.204216,1.000000,3.000000,23.420048,1.000000,3.000000,10:45,-1.613960,-0.398129,-1.215832,6.776171,True,True,True
VA120_NB,MD,660,23.791712,31.500000,1.000000,16.000000,22.214438,1.000000,3.000000,22.781523,1.000000,3.000000,11:00,-1.577275,-1.010190,-0.567085,6.629512,True,True,True
VA120_NB,MD,675,23.696644,31.500000,1.000000,16.000000,22.221816,1.000000,3.000000,22.136092,1.000000,3.000000,11:15,-1.474827,-1.560551,0.085724,6.223782,True,True,True
VA120_NB,MD,690,23.624407,31.500000,1.000000,16.000000,22.225762,1.000000,3.000000,21.598479,1.000000,3.000000,11:30,-1.398645,-2.025928,0.627284,5.920338,True,True,True
VA120_NB,MD,705,23.504233,31.500000,1.000000,16.000000,22.225861,1.000000,3.000000,21.266252,1.000000,3.000000,11:45,-1.278372,-2.237982,0.959609,5.438903,True,True,True
VA120_NB,MD,720,23.673108,31.500000,1.000000,16.000000,22.221893,1.000000,3.000000,21.207214,1.000000,3.000000,12:00,-1.451215,-2.465894,1.014679,6.130227,True,True,True
VA120_NB,MD,735,23.645861,31.500000,1.000000,16.000000,22.213850,1.000000,3.000000,21.447659,1.000000,3.000000,12:15,-1.432011,-2.198202,0.766191,6.056074,True,True,True
VA120_NB,MD,750,23.429097,31.500000,1.000000,16.000000,22.201947,1.000000,3.000000,21.932202,1.000000,3.000000,12:30,-1.227151,-1.496896,0.269745,5.237720,True,True,True
VA120_NB,MD,765,23.255752,31.500000,1.000000,16.000000,22.186624,1.000000,3.000000,22.556075,1.000000,3.000000,12:45,-1.069128,-0.699677,-0.369451,4.597262,True,True,True
VA120_NB,MD,780,23.301081,31.500000,1.000000,16.000000,22.168550,1.000000,3.000000,23.196160,1.000000,3.000000,13:00,-1.132531,-0.104921,-1.027610,4.860424,True,True,True
VA120_NB,MD,795,23.349019,31.500000,1.000000,16.000000,22.148606,1.000000,3.000000,23.727638,1.000000,3.000000,13:15,-1.200413,0.378619,-1.579032,5.141170,True,True,True
VA120_NB,MD,810,23.473442,31.500000,1.000000,16.000000,22.127868,1.000000,3.000000,24.038842,1.000000,3.000000,13:30,-1.345574,0.565400,-1.910974,5.732327,True,True,True
VA120_NB,MD,825,23.464953,31.500000,1.000000,16.000000,22.107564,1.000000,3.000000,24.049150,1.000000,3.000000,13:45,-1.357389,0.584197,-1.941586,5.784749,True,True,True
VA120_NB,MD,840,23.395225,31.500000,1.000000,16.000000,22.089030,1.000000,3.000000,23.734528,1.000000,3.000000,14:00,-1.306195,0.339302,-1.645497,5.583169,True,True,True
VA120_NB,MD,855,23.016286,31.500000,1.000000,16.000000,22.073636,1.000000,3.000000,23.161766,1.000000,3.000000,14:15,-0.942650,0.145480,-1.088130,4.095579,True,True,True
VA120_NB,MD,870,23.020045,31.500000,1.000000,16.000000,22.062696,1.000000,3.000000,22.521481,1.000000,3.000000,14:30,-0.957349,-0.498565,-0.458784,4.158762,True,True,True
VA120_NB,MD,885,22.881863,31.500000,0.973960,15.000000,22.080640,1.000000,3.000000,22.111870,1.000000,3.000000,14:45,-0.801222,-0.769993,-0.031230,3.501561,True,True,True
VA120_SB,MD,540,23.266969,31.500000,1.000000,17.000000,22.990989,1.000000,3.000000,23.041517,1.000000,3.000000,09:00,-0.275980,-0.225452,-0.050528,1.186146,True,True,True
VA120_SB,MD,555,23.638510,31.500000,1.000000,17.000000,22.981111,1.000000,3.000000,23.414917,1.000000,3.000000,09:15,-0.657399,-0.223593,-0.433806,2.781051,True,True,True
VA120_SB,MD,570,23.754813,31.500000,1.000000,17.000000,22.960214,1.000000,3.000000,24.000339,1.000000,3.000000,09:30,-0.794599,0.245526,-1.040125,3.345002,True,True,True
VA120_SB,MD,585,23.769361,31.500000,1.000000,17.000000,22.929222,1.000000,3.000000,24.520340,1.000000,3.000000,09:45,-0.840139,0.750979,-1.591118,3.534547,True,True,True
VA120_SB,MD,600,24.005304,31.500000,1.000000,17.000000,22.889049,1.000000,3.000000,24.796695,1.000000,3.000000,10:00,-1.116254,0.791391,-1.907645,4.650031,True,True,True
VA120_SB,MD,615,24.040468,31.500000,1.000000,17.000000,22.840596,1.000000,3.000000,24.748337,1.000000,3.000000,10:15,-1.199872,0.707869,-1.907741,4.991053,True,True,True
VA120_SB,MD,630,23.910648,31.500000,1.000000,17.000000,22.784759,1.000000,3.000000,24.387325,1.000000,3.000000,10:30,-1.125889,0.476678,-1.602567,4.708735,True,True,True
VA120_SB,MD,645,23.894589,31.500000,1.000000,17.000000,22.722443,1.000000,3.000000,23.787992,1.000000,3.000000,10:45,-1.172146,-0.106597,-1.065548,4.905486,True,True,True
VA120_SB,MD,660,23.880663,31.500000,1.000000,17.000000,22.654568,1.000000,3.000000,23.060088,1.000000,3.000000,11:00,-1.226095,-0.820575,-0.405520,5.134257,True,True,True
VA120_SB,MD,675,23.757669,31.500000,1.000000,17.000000,22.582073,1.000000,3.000000,22.329332,1.000000,3.000000,11:15,-1.175596,-1.428338,0.252741,4.948281,True,True,True
VA120_SB,MD,690,23.772943,31.500000,1.000000,17.000000,22.505926,1.000000,3.000000,21.721856,1.000000,3.000000,11:30,-1.267017,-2.051087,0.784070,5.329660,True,True,True
VA120_SB,MD,705,23.626427,31.500000,1.000000,17.000000,22.427123,1.000000,3.000000,21.349012,1.000000,3.000000,11:45,-1.199304,-2.277415,1.078111,5.076111,True,True,True
VA120_SB,MD,720,23.506516,31.500000,1.000000,17.000000,22.346695,1.000000,3.000000,21.283669,1.000000,3.000000,12:00,-1.159820,-2.222847,1.063027,4.934037,True,True,True
VA120_SB,MD,735,23.506094,31.500000,1.000000,17.000000,22.265704,1.000000,3.000000,21.504764,1.000000,3.000000,12:15,-1.240390,-2.001330,0.760941,5.276887,True,True,True
VA120_SB,MD,750,23.489616,31.500000,1.000000,17.000000,22.185242,1.000000,3.000000,21.944033,1.000000,3.000000,12:30,-1.304375,-1.545583,0.241208,5.552985,True,True,True
VA120_SB,MD,765,23.264769,31.500000,1.000000,17.000000,22.106426,1.000000,3.000000,22.508535,1.000000,3.000000,12:45,-1.158344,-0.756234,-0.402110,4.978960,True,True,True
VA120_SB,MD,780,23.161474,31.500000,1.000000,17.000000,22.030400,1.000000,3.000000,23.084448,1.000000,3.000000,13:00,-1.131074,-0.077025,-1.054049,4.883429,True,True,True
VA120_SB,MD,795,23.206040,31.500000,1.000000,17.000000,21.959720,1.000000,3.000000,23.552969,1.000000,3.000000,13:15,-1.246319,0.346929,-1.593249,5.370668,True,True,True
VA120_SB,MD,810,22.986702,31.500000,1.000000,17.000000,21.897846,1.000000,3.000000,23.807445,1.000000,3.000000,13:30,-1.088857,0.820743,-1.909600,4.736898,True,True,True
VA120_SB,MD,825,22.855105,31.500000,1.000000,17.000000,21.845004,1.000000,3.000000,23.772799,1.000000,3.000000,13:45,-1.010101,0.917694,-1.927796,4.419587,True,True,True
VA120_SB,MD,840,22.763597,31.500000,1.000000,17.000000,21.801511,1.000000,3.000000,23.431016,1.000000,3.000000,14:00,-0.962086,0.667419,-1.629505,4.226425,True,True,True
VA120_SB,MD,855,22.676695,31.500000,1.000000,17.000000,21.768169,1.000000,3.000000,22.853450,1.000000,3.000000,14:15,-0.908527,0.176755,-1.085281,4.006433,True,True,True
VA120_SB,MD,870,22.538083,31.500000,1.000000,17.000000,21.745825,1.000000,3.000000,22.209386,1.000000,3.000000,14:30,-0.792257,-0.328696,-0.463561,3.515194,True,True,True
VA120_SB,MD,885,22.588727,31.500000,1.000000,17.000000,21.738547,1.000000,3.000000,21.790029,1.000000,3.000000,14:45,-0.850180,-0.798698,-0.051482,3.763735,True,True,True
VA123_NB,MD,540,30.672909,33.731651,0.950159,35.000000,30.184794,1.000000,3.000000,30.250834,1.000000,3.000000,09:00,-0.488115,-0.422075,-0.066039,1.591355,True,True,True
VA123_NB,MD,555,31.128553,33.731651,0.982014,35.000000,30.075452,1.000000,3.000000,30.543364,1.000000,3.000000,09:15,-1.053101,-0.585190,-0.467911,3.383071,True,True,True
VA123_NB,MD,570,31.538256,33.731651,0.982014,35.000000,30.011419,1.000000,3.000000,31.178903,1.000000,3.000000,09:30,-1.526837,-0.359353,-1.167484,4.841222,True,True,True
VA123_NB,MD,585,31.367049,33.731651,1.000000,36.000000,30.026133,1.000000,3.000000,31.956556,1.000000,3.000000,09:45,-1.340915,0.589507,-1.930423,4.274917,True,True,True
VA123_NB,MD,600,31.981891,33.731651,1.000000,36.000000,30.082903,1.000000,3.000000,32.666933,1.000000,3.000000,10:00,-1.898988,0.685042,-2.584030,5.937697,True,True,True
VA123_NB,MD,615,32.361048,33.731651,1.000000,36.000000,30.144821,1.000000,3.000000,33.157946,1.000000,3.000000,10:15,-2.216227,0.796898,-3.013125,6.848441,True,True,True
VA123_NB,MD,630,32.678914,33.731651,1.000000,36.000000,30.203021,1.000000,3.000000,33.284617,1.000000,3.000000,10:30,-2.475894,0.605703,-3.081597,7.576426,True,True,True
VA123_NB,MD,645,32.632299,33.731651,1.000000,36.000000,30.256616,1.000000,3.000000,32.998411,1.000000,3.000000,10:45,-2.375683,0.366111,-2.741794,7.280158,True,True,True
VA123_NB,MD,660,32.775375,33.731651,0.966875,35.000000,30.305087,1.000000,3.000000,32.427368,1.000000,3.000000,11:00,-2.470289,-0.348007,-2.122282,7.537026,True,True,True
VA123_NB,MD,675,32.943009,33.731651,0.966875,35.000000,30.348160,1.000000,3.000000,31.724464,1.000000,3.000000,11:15,-2.594849,-1.218545,-1.376304,7.876783,True,True,True
VA123_NB,MD,690,32.178700,33.731651,0.934583,35.000000,30.385873,1.000000,3.000000,31.040541,1.000000,3.000000,11:30,-1.792827,-1.138159,-0.654668,5.571471,True,True,True
VA123_NB,MD,705,31.854882,33.731651,0.934583,35.000000,30.418638,1.000000,3.000000,30.541293,1.000000,3.000000,11:45,-1.436243,-1.313589,-0.122654,4.508708,True,True,True
VA123_NB,MD,720,32.240485,33.731651,1.000000,36.000000,30.447290,1.000000,3.000000,30.356398,1.000000,3.000000,12:00,-1.793194,-1.884087,0.090893,5.561934,True,True,True
VA123_NB,MD,735,32.066133,33.731651,1.000000,36.000000,30.473082,1.000000,3.000000,30.887817,1.000000,3.000000,12:15,-1.593050,-1.178316,-0.414734,4.968016,True,True,True
VA123_NB,MD,750,31.904664,33.731651,1.000000,36.000000,30.496892,1.000000,3.000000,31.561149,1.000000,3.000000,12:30,-1.407771,-0.343514,-1.064257,4.412431,True,True,True
VA123_NB,MD,765,31.791892,33.731651,1.000000,36.000000,30.506780,1.000000,3.000000,32.324427,1.000000,3.000000,12:45,-1.285111,0.532535,-1.817647,4.042262,True,True,True
VA123_NB,MD,780,32.820189,33.731651,0.923113,34.000000,30.516806,1.000000,3.000000,32.993619,1.000000,3.000000,13:00,-2.303384,0.173430,-2.476814,7.018192,True,True,True
VA123_NB,MD,795,32.670221,33.731651,0.923113,34.000000,30.533347,1.000000,3.000000,33.441346,1.000000,3.000000,13:15,-2.136873,0.771125,-2.907999,6.540737,True,True,True
VA123_NB,MD,810,31.823197,33.731651,1.000000,36.000000,30.556003,1.000000,3.000000,33.510983,1.000000,3.000000,13:30,-1.267194,1.687786,-2.954980,3.981982,True,True,True
VA123_NB,MD,825,32.008391,33.731651,1.000000,36.000000,30.579740,1.000000,3.000000,33.179048,1.000000,3.000000,13:45,-1.428650,1.170657,-2.599307,4.463362,True,True,True
VA123_NB,MD,840,31.953513,33.731651,1.000000,36.000000,30.599596,1.000000,3.000000,32.578806,1.000000,3.000000,14:00,-1.353917,0.625293,-1.979210,4.237146,True,True,True
VA123_NB,MD,855,31.763880,33.731651,1.000000,36.000000,30.613691,1.000000,3.000000,31.832191,1.000000,3.000000,14:15,-1.150189,0.068311,-1.218500,3.621061,True,True,True
VA123_NB,MD,870,31.479218,33.731651,1.000000,36.000000,30.622265,1.000000,3.000000,31.126645,1.000000,3.000000,14:30,-0.856953,-0.352573,-0.504380,2.722281,True,True,True
VA123_NB,MD,885,30.704405,33.731651,0.973924,35.000000,30.626909,1.000000,3.000000,30.686617,1.000000,3.000000,14:45,-0.077496,-0.017788,-0.059708,0.252393,True,True,True
VA123_SB,MD,540,32.929277,33.476398,0.970387,35.000000,32.592439,1.000000,3.000000,32.645513,1.000000,3.000000,09:00,-0.336838,-0.283764,-0.053074,1.022913,True,True,True
VA123_SB,MD,555,32.917146,33.476398,0.986451,36.000000,32.565811,1.000000,3.000000,33.007613,1.000000,3.000000,09:15,-0.351335,0.090467,-0.441802,1.067331,True,True,True
VA123_SB,MD,570,33.305883,33.476398,1.000000,37.000000,32.508696,1.000000,3.000000,33.562438,1.000000,3.000000,09:30,-0.797187,0.256555,-1.053741,2.393531,True,True,False
VA123_SB,MD,585,33.469132,33.476398,1.000000,37.000000,32.423641,1.000000,3.000000,34.080840,1.000000,3.000000,09:45,-1.045491,0.611708,-1.657199,3.123747,True,True,False
VA123_SB,MD,600,33.583243,33.476398,1.000000,37.000000,32.312748,1.000000,3.000000,34.412721,1.000000,3.000000,10:00,-1.270496,0.829478,-2.099973,3.783124,False,True,False
VA123_SB,MD,615,33.581667,33.476398,1.000000,37.000000,32.178023,1.000000,3.000000,34.445054,1.000000,3.000000,10:15,-1.403644,0.863387,-2.267031,4.179791,False,True,False
VA123_SB,MD,630,33.697435,33.476398,1.000000,37.000000,32.021453,1.000000,3.000000,34.109179,1.000000,3.000000,10:30,-1.675982,0.411744,-2.087726,4.973618,False,True,False
VA123_SB,MD,645,33.439853,33.476398,1.000000,37.000000,31.845065,1.000000,3.000000,33.396126,1.000000,3.000000,10:45,-1.594788,-0.043727,-1.551061,4.769125,True,True,True
VA123_SB,MD,660,33.261541,33.476398,1.000000,37.000000,31.650978,1.000000,3.000000,32.410829,1.000000,3.000000,11:00,-1.610563,-0.850712,-0.759851,4.842117,True,True,True
VA123_SB,MD,675,33.798924,33.476398,0.970190,36.000000,31.441455,1.000000,3.000000,31.365787,1.000000,3.000000,11:15,-2.357469,-2.433137,0.075668,6.974983,False,True,True
VA123_SB,MD,690,33.520772,33.476398,0.970190,36.000000,31.218935,1.000000,3.000000,30.389324,1.000000,3.000000,11:30,-2.301837,-3.131448,0.829611,6.866897,False,True,True
VA123_SB,MD,705,32.528090,33.476398,1.000000,37.000000,30.986079,1.000000,3.000000,29.484523,1.000000,3.000000,11:45,-1.542012,-3.043567,1.501555,4.740553,True,True,True
VA123_SB,MD,720,32.594176,33.476398,1.000000,37.000000,30.745796,1.000000,3.000000,29.281850,1.000000,3.000000,12:00,-1.848381,-3.312327,1.463946,5.670893,True,True,True
VA123_SB,MD,735,32.318061,33.476398,1.000000,37.000000,30.501280,1.000000,3.000000,29.929405,1.000000,3.000000,12:15,-1.816780,-2.388656,0.571875,5.621563,True,True,True
VA123_SB,MD,750,32.235642,33.476398,1.000000,37.000000,30.256042,1.000000,3.000000,30.667816,1.000000,3.000000,12:30,-1.979600,-1.567827,-0.411773,6.141028,True,True,True
VA123_SB,MD,765,32.144847,33.476398,1.000000,37.000000,30.013931,1.000000,3.000000,31.342507,1.000000,3.000000,12:45,-2.130916,-0.802340,-1.328576,6.629106,True,True,True
VA123_SB,MD,780,32.108434,33.476398,1.000000,37.000000,29.779156,1.000000,3.000000,31.945699,1.000000,3.000000,13:00,-2.329277,-0.162735,-2.166542,7.254409,True,True,True
VA123_SB,MD,795,32.085066,33.476398,1.000000,37.000000,29.556297,1.000000,3.000000,32.280718,1.000000,3.000000,13:15,-2.528768,0.195653,-2.724421,7.881450,True,True,True
VA123_SB,MD,810,32.159063,33.476398,0.988181,36.000000,29.350289,1.000000,3.000000,32.230786,1.000000,3.000000,13:30,-2.808774,0.071724,-2.880498,8.734004,True,True,True
VA123_SB,MD,825,31.733409,33.476398,0.960494,35.000000,29.166385,1.000000,3.000000,31.803042,1.000000,3.000000,13:45,-2.567024,0.069633,-2.636657,8.089342,True,True,True
VA123_SB,MD,840,31.672592,33.476398,0.898188,34.000000,29.010083,1.000000,3.000000,31.079565,1.000000,3.000000,14:00,-2.662509,-0.593027,-2.069482,8.406350,True,True,True
VA123_SB,MD,855,31.649810,33.476398,0.925875,35.000000,28.887004,1.000000,3.000000,30.194788,1.000000,3.000000,14:15,-2.762806,-1.455022,-1.307784,8.729296,True,True,True
VA123_SB,MD,870,30.659736,33.476398,1.000000,37.000000,28.802727,1.000000,3.000000,29.348439,1.000000,3.000000,14:30,-1.857009,-1.311297,-0.545712,6.056834,True,True,True
VA123_SB,MD,885,29.777269,33.476398,1.000000,37.000000,28.762865,1.000000,3.000000,28.827083,1.000000,3.000000,14:45,-1.014403,-0.950186,-0.064217,3.406636,True,True,True
VA193_EB,MD,540,29.754864,31.500000,1.000000,9.000000,28.274147,1.000000,3.000000,28.342176,1.000000,3.000000,09:00,-1.480718,-1.412688,-0.068030,4.976389,True,True,True
VA193_EB,MD,555,29.962089,31.500000,1.000000,9.000000,28.257223,1.000000,3.000000,28.803843,1.000000,3.000000,09:15,-1.704866,-1.158246,-0.546620,5.690077,True,True,True
VA193_EB,MD,570,30.057826,31.500000,1.000000,9.000000,28.221131,1.000000,3.000000,29.477091,1.000000,3.000000,09:30,-1.836695,-0.580735,-1.255960,6.110539,True,True,True
VA193_EB,MD,585,30.298155,31.500000,1.000000,9.000000,28.167297,1.000000,3.000000,30.185274,1.000000,3.000000,09:45,-2.130858,-0.112882,-2.017977,7.032964,True,True,True
VA193_EB,MD,600,30.271598,31.500000,1.000000,9.000000,28.096946,1.000000,3.000000,30.714670,1.000000,3.000000,10:00,-2.174653,0.443071,-2.617724,7.183805,True,True,True
VA193_EB,MD,615,30.345421,31.500000,1.000000,9.000000,28.011206,1.000000,3.000000,30.898709,1.000000,3.000000,10:15,-2.334215,0.553288,-2.887503,7.692150,True,True,True
VA193_EB,MD,630,30.485536,31.500000,1.000000,9.000000,27.911157,1.000000,3.000000,30.628208,1.000000,3.000000,10:30,-2.574379,0.142672,-2.717051,8.444591,True,True,True
